SEXO,POSSUI_CARRO,POSSUI_IMOVEL,QTD_FILHOS,RENDA_ANUAL,TIPO_RENDA,ESCOLARIDADE,ESTADO_CIVIL,TIPO_MORADIA,DIAS_EMPREGADO,TAMANHO_FAMILIA,IDADE,ROTULO
F,Sim,Não,0,247500.0,Trabalho,Licenciatura,Divorciado,Casa / Apartamento,2142,1.0,37.0,BOM
F,Sim,Não,0,247500.0,Trabalho,Licenciatura,Divorciado,Casa / Apartamento,2142,1.0,37.0,BOM
F,Sim,Não,0,247500.0,Trabalho,Licenciatura,Divorciado,Casa / Apartamento,2142,1.0,37.0,BOM
M,Não,Sim,0,112500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,6128,2.0,52.0,BOM
M,Não,Sim,0,112500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,6128,2.0,52.0,BOM
F,Não,Sim,0,180000.0,Pensão/Aposentadoria,Licenciatura,Solteiro,Casa / Apartamento,-365243,1.0,59.0,BOM
F,Não,Sim,0,225000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,1074,2.0,32.0,BOM
F,Não,Sim,1,121500.0,Representate comercial,Licenciatura,Casado no civil,Casa / Apartamento,433,3.0,42.0,BOM
F,Não,Sim,1,121500.0,Representate comercial,Licenciatura,Casado no civil,Casa / Apartamento,433,3.0,42.0,BOM
F,Sim,Sim,0,135000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,1314,2.0,33.0,BOM
F,Não,Não,0,112500.0,Trabalho,Licenciatura,Casado,Com os pais,1648,2.0,28.0,BOM
F,Não,Não,0,135000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,521,2.0,26.0,BOM
F,Não,Sim,0,144000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,57.0,BOM
F,Não,Sim,0,67500.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,1252,2.0,33.0,BOM
M,Sim,Sim,0,78750.0,Pensão/Aposentadoria,Graduação completa,Casado,Casa / Apartamento,-365243,2.0,57.0,BOM
F,Sim,Sim,0,157500.0,Servidor público,Graduação completa,Casado,Casa / Apartamento,2105,2.0,41.0,BOM
F,Sim,Não,1,135000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,460,3.0,32.0,BOM
F,Não,Sim,0,225000.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,5300,2.0,37.0,BOM
F,Não,Sim,0,225000.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,5300,2.0,37.0,BOM
F,Não,Sim,0,112500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,6883,2.0,49.0,BOM
F,Não,Sim,0,112500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,6883,2.0,49.0,BOM
F,Sim,Sim,2,270000.0,Servidor público,Graduação completa,Casado,Casa / Apartamento,947,4.0,48.0,BOM
F,Sim,Sim,2,270000.0,Servidor público,Graduação completa,Casado,Casa / Apartamento,947,4.0,48.0,BOM
F,Não,Não,2,112500.0,Servidor público,Graduação completa,Casado,Casa / Apartamento,2721,4.0,32.0,BOM
F,Não,Sim,0,112500.0,Pensão/Aposentadoria,Ensino fundamental,Casado,Casa / Apartamento,-365243,2.0,65.0,BOM
F,Não,Sim,0,81000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,65.0,BOM
F,Não,Sim,0,540000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,2935,2.0,50.0,BOM
F,Não,Sim,0,171000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,5643,2.0,59.0,BOM
F,Sim,Sim,0,180000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,1198,2.0,42.0,BOM
F,Não,Sim,0,247500.0,Representate comercial,Graduação completa,Solteiro,Casa / Apartamento,13735,1.0,59.0,BOM
F,Não,Sim,0,162000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,2778,2.0,52.0,BOM
F,Não,Sim,2,175500.0,Representate comercial,Graduação completa,Casado,Casa / Apartamento,1135,4.0,47.0,BOM
M,Sim,Sim,0,180000.0,Trabalho,Graduação completa,Casado no civil,Casa / Apartamento,3233,2.0,32.0,BOM
M,Não,Sim,0,256500.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,64.0,BOM
F,Sim,Sim,0,112500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,5576,2.0,41.0,BOM
F,Não,Sim,0,112500.0,Servidor público,Graduação completa,Casado,Casa / Apartamento,3747,2.0,38.0,BOM
F,Não,Sim,0,112500.0,Servidor público,Graduação completa,Casado,Casa / Apartamento,3747,2.0,38.0,BOM
F,Não,Sim,0,112500.0,Servidor público,Graduação completa,Casado,Casa / Apartamento,3747,2.0,38.0,BOM
F,Não,Sim,0,157500.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,64.0,BOM
F,Sim,Sim,0,225000.0,Pensão/Aposentadoria,Licenciatura,Solteiro,Casa / Apartamento,-365243,1.0,60.0,BOM
F,Sim,Sim,0,225000.0,Pensão/Aposentadoria,Licenciatura,Solteiro,Casa / Apartamento,-365243,1.0,60.0,BOM
F,Não,Não,0,36000.0,Trabalho,Licenciatura,Casado,Com os pais,459,2.0,40.0,MAU
M,Sim,Não,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1435,2.0,32.0,BOM
F,Sim,Não,0,382500.0,Representate comercial,Graduação completa,Solteiro,Casa / Apartamento,885,1.0,42.0,BOM
F,Sim,Não,0,382500.0,Representate comercial,Graduação completa,Solteiro,Casa / Apartamento,885,1.0,42.0,BOM
F,Sim,Não,1,315000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,1069,3.0,39.0,BOM
F,Não,Não,0,90000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1524,2.0,41.0,BOM
F,Não,Não,0,99000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2195,2.0,29.0,BOM
F,Sim,Não,0,216000.0,Trabalho,Licenciatura,Solteiro,Casa / Apartamento,9925,1.0,54.0,BOM
F,Sim,Não,0,216000.0,Trabalho,Licenciatura,Solteiro,Casa / Apartamento,9925,1.0,54.0,BOM
F,Sim,Não,0,216000.0,Trabalho,Licenciatura,Solteiro,Casa / Apartamento,9925,1.0,54.0,BOM
F,Sim,Não,0,112500.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,60.0,BOM
F,Não,Não,0,180000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,2499,2.0,43.0,BOM
F,Não,Não,0,121500.0,Pensão/Aposentadoria,Graduação completa,Divorciado,Casa / Apartamento,-365243,1.0,55.0,BOM
F,Não,Sim,1,135000.0,Trabalho,Licenciatura,Solteiro,Casa / Apartamento,1222,2.0,40.0,BOM
F,Não,Sim,0,189000.0,Trabalho,Licenciatura,Solteiro,Casa / Apartamento,6304,1.0,48.0,BOM
F,Não,Sim,0,180000.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,217,2.0,33.0,BOM
F,Não,Sim,0,252000.0,Representate comercial,Licenciatura,Solteiro,Casa / Apartamento,1375,1.0,52.0,BOM
F,Sim,Não,3,450000.0,Representate comercial,Graduação completa,Casado,Habitação popular,1799,5.0,38.0,BOM
F,Não,Sim,0,382500.0,Representate comercial,Licenciatura,Casado no civil,Casa / Apartamento,2925,2.0,47.0,BOM
F,Não,Não,0,148500.0,Trabalho,Licenciatura,Viúvo,Habitação popular,2905,1.0,64.0,BOM
M,Sim,Sim,0,427500.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,1229,2.0,55.0,BOM
F,Não,Sim,0,225000.0,Representate comercial,Licenciatura,Divorciado,Casa / Apartamento,1046,1.0,51.0,BOM
F,Não,Sim,0,90000.0,Pensão/Aposentadoria,Licenciatura,Solteiro,Casa / Apartamento,-365243,1.0,53.0,BOM
F,Não,Não,0,112500.0,Trabalho,Licenciatura,Casado,Habitação popular,6131,2.0,60.0,BOM
M,Sim,Não,3,337500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1078,5.0,30.0,BOM
F,Não,Sim,0,112500.0,Pensão/Aposentadoria,Licenciatura,Casado no civil,Casa / Apartamento,-365243,2.0,55.0,BOM
M,Não,Sim,0,90000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3083,2.0,52.0,BOM
M,Sim,Sim,0,270000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,557,2.0,56.0,BOM
F,Não,Sim,1,157500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,587,3.0,43.0,BOM
M,Não,Sim,0,427500.0,Representate comercial,Graduação completa,Solteiro,Casa / Apartamento,4117,1.0,43.0,BOM
M,Não,Sim,0,180000.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,1071,2.0,37.0,BOM
F,Não,Não,0,171000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3172,2.0,52.0,BOM
M,Sim,Não,0,135000.0,Trabalho,Licenciatura,Solteiro,Com os pais,1193,1.0,49.0,BOM
F,Não,Não,0,360000.0,Pensão/Aposentadoria,Graduação completa,Casado,Casa / Apartamento,-365243,2.0,57.0,BOM
M,Sim,Não,0,180000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,3141,2.0,52.0,BOM
M,Não,Não,3,315000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,3019,5.0,41.0,BOM
M,Sim,Não,2,121500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,858,4.0,43.0,BOM
M,Sim,Não,0,121500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,7006,2.0,58.0,BOM
F,Não,Não,0,126000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,5760,2.0,46.0,BOM
F,Não,Não,0,126000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,5760,2.0,46.0,BOM
F,Não,Não,0,126000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,5760,2.0,46.0,BOM
M,Não,Não,2,135000.0,Representate comercial,Licenciatura,Divorciado,Com os pais,705,3.0,35.0,BOM
M,Não,Não,2,135000.0,Representate comercial,Licenciatura,Divorciado,Com os pais,705,3.0,35.0,BOM
M,Não,Não,0,180000.0,Servidor público,Graduação completa,Casado,Habitação popular,766,2.0,56.0,BOM
M,Não,Não,0,180000.0,Servidor público,Graduação completa,Casado,Habitação popular,766,2.0,56.0,BOM
M,Não,Sim,1,900000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,4509,3.0,42.0,BOM
F,Não,Sim,0,180000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,55.0,BOM
M,Sim,Não,2,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3596,4.0,34.0,BOM
F,Não,Sim,0,180000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,10353,2.0,59.0,BOM
M,Sim,Sim,0,135000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,3992,2.0,37.0,BOM
M,Sim,Não,0,81000.0,Servidor público,Licenciatura,Solteiro,Habitação popular,126,1.0,29.0,BOM
M,Sim,Não,0,81000.0,Servidor público,Licenciatura,Solteiro,Habitação popular,126,1.0,29.0,BOM
F,Não,Sim,0,180000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,4022,2.0,57.0,BOM
F,Não,Sim,0,94500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2897,2.0,44.0,BOM
F,Não,Sim,0,94500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2897,2.0,44.0,BOM
M,Sim,Não,0,135000.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,4335,2.0,55.0,BOM
F,Sim,Não,0,225000.0,Representate comercial,Licenciatura,Casado no civil,Casa / Apartamento,1229,2.0,32.0,BOM
F,Não,Sim,0,315000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,1959,2.0,53.0,BOM
F,Sim,Sim,0,148500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,5034,2.0,57.0,BOM
F,Sim,Sim,0,148500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,5034,2.0,57.0,BOM
F,Não,Sim,0,337500.0,Representate comercial,Graduação completa,Solteiro,Casa / Apartamento,1443,1.0,32.0,BOM
M,Sim,Sim,2,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1409,4.0,33.0,BOM
F,Não,Não,0,121500.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,58.0,BOM
F,Não,Não,0,135000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,59.0,BOM
F,Não,Não,0,135000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,59.0,BOM
F,Não,Sim,0,112500.0,Trabalho,Graduação completa,Solteiro,Casa / Apartamento,1040,1.0,42.0,BOM
F,Não,Sim,0,112500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2561,2.0,50.0,BOM
F,Não,Sim,0,135000.0,Pensão/Aposentadoria,Licenciatura,Solteiro,Casa / Apartamento,-365243,1.0,67.0,BOM
M,Não,Sim,0,315000.0,Servidor público,Licenciatura,Solteiro,Apartamento alugado,2286,1.0,33.0,BOM
F,Sim,Sim,0,99000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,8283,2.0,44.0,BOM
M,Sim,Sim,0,225000.0,Representate comercial,Graduação completa,Casado,Casa / Apartamento,156,2.0,30.0,BOM
M,Não,Sim,0,207000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,947,2.0,43.0,BOM
M,Não,Sim,0,207000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,947,2.0,43.0,BOM
M,Não,Sim,1,202500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1436,3.0,27.0,BOM
F,Sim,Sim,0,121500.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,1709,2.0,48.0,BOM
F,Não,Sim,0,157500.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,58.0,BOM
F,Não,Sim,1,144000.0,Representate comercial,Graduação completa,Casado,Casa / Apartamento,3778,3.0,34.0,BOM
F,Não,Sim,1,144000.0,Representate comercial,Graduação completa,Casado,Casa / Apartamento,3778,3.0,34.0,BOM
M,Não,Sim,0,315000.0,Representate comercial,Graduação completa,Casado,Casa / Apartamento,4113,2.0,54.0,BOM
M,Não,Sim,0,315000.0,Representate comercial,Graduação completa,Casado,Casa / Apartamento,4113,2.0,54.0,BOM
F,Não,Sim,0,112500.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,57.0,BOM
F,Não,Sim,0,90000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,2782,2.0,44.0,BOM
F,Não,Sim,0,180000.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,2935,1.0,37.0,BOM
F,Sim,Sim,0,288000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,3239,2.0,40.0,BOM
F,Não,Sim,0,157500.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,4030,2.0,38.0,BOM
F,Não,Sim,0,108000.0,Pensão/Aposentadoria,Licenciatura,Viúvo,Casa / Apartamento,-365243,1.0,61.0,BOM
M,Sim,Sim,2,180000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,437,4.0,40.0,BOM
F,Não,Sim,0,171000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,378,2.0,53.0,BOM
F,Não,Sim,3,202500.0,Trabalho,Graduação incompleta,Casado,Apartamento Co-op,8535,5.0,43.0,BOM
F,Não,Sim,0,180000.0,Representate comercial,Graduação completa,Casado,Casa / Apartamento,1229,2.0,40.0,BOM
M,Sim,Sim,0,135000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3388,2.0,59.0,BOM
M,Sim,Sim,0,135000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3388,2.0,59.0,BOM
F,Sim,Sim,0,270000.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,1104,2.0,57.0,BOM
M,Não,Sim,0,103500.0,Trabalho,Licenciatura,Solteiro,Estúdio,1131,1.0,31.0,BOM
M,Sim,Sim,0,405000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,1100,2.0,57.0,BOM
F,Não,Sim,0,135000.0,Pensão/Aposentadoria,Graduação incompleta,Casado,Casa / Apartamento,-365243,2.0,53.0,BOM
M,Não,Não,0,85500.0,Trabalho,Licenciatura,Solteiro,Com os pais,1375,1.0,27.0,BOM
F,Não,Sim,0,135000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,2013,2.0,63.0,BOM
F,Não,Sim,0,135000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,2013,2.0,63.0,BOM
F,Não,Sim,0,247500.0,Representate comercial,Graduação completa,Casado no civil,Casa / Apartamento,1709,2.0,48.0,BOM
F,Não,Sim,0,405000.0,Servidor público,Graduação completa,Casado,Casa / Apartamento,4600,2.0,41.0,BOM
F,Não,Sim,0,157500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2531,2.0,42.0,BOM
M,Não,Sim,0,180000.0,Representate comercial,Licenciatura,Solteiro,Apartamento alugado,401,1.0,29.0,BOM
F,Sim,Sim,1,112500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2439,3.0,49.0,BOM
F,Não,Sim,0,180000.0,Trabalho,Licenciatura,Solteiro,Casa / Apartamento,1778,1.0,63.0,BOM
F,Sim,Não,0,270000.0,Representate comercial,Licenciatura,Casado,Habitação popular,2447,2.0,33.0,BOM
F,Não,Não,1,225000.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,2416,3.0,35.0,BOM
M,Sim,Não,0,270000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,743,2.0,54.0,BOM
M,Sim,Não,0,270000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,743,2.0,54.0,BOM
F,Não,Sim,3,157500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,773,5.0,41.0,BOM
F,Não,Sim,0,90000.0,Pensão/Aposentadoria,Licenciatura,Divorciado,Casa / Apartamento,-365243,1.0,63.0,BOM
M,Não,Não,0,112500.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,254,2.0,41.0,BOM
M,Sim,Não,0,450000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,3722,2.0,31.0,BOM
M,Sim,Sim,0,360000.0,Representate comercial,Graduação completa,Casado,Casa / Apartamento,7404,2.0,58.0,BOM
F,Não,Sim,0,135000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,587,2.0,53.0,BOM
F,Não,Sim,1,157500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1379,3.0,33.0,BOM
M,Sim,Não,0,180000.0,Pensão/Aposentadoria,Graduação completa,Casado,Casa / Apartamento,-365243,2.0,61.0,BOM
F,Não,Sim,2,121500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3021,4.0,27.0,BOM
M,Sim,Sim,0,315000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,4331,2.0,51.0,BOM
F,Sim,Sim,0,157500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1834,2.0,43.0,BOM
F,Sim,Sim,1,225000.0,Trabalho,Graduação incompleta,Solteiro,Com os pais,2348,2.0,28.0,BOM
M,Não,Não,1,202500.0,Servidor público,Graduação completa,Casado,Casa / Apartamento,461,3.0,43.0,BOM
M,Não,Não,0,135000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,3993,2.0,43.0,BOM
M,Sim,Sim,0,301500.0,Representate comercial,Graduação completa,Casado,Casa / Apartamento,429,2.0,44.0,BOM
M,Não,Sim,0,247500.0,Trabalho,Ensino fundamental,Casado no civil,Casa / Apartamento,309,2.0,41.0,BOM
M,Sim,Sim,3,270000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,4053,5.0,35.0,BOM
M,Não,Sim,0,54000.0,Trabalho,Licenciatura,Solteiro,Casa / Apartamento,1831,1.0,55.0,BOM
M,Sim,Não,0,189000.0,Trabalho,Licenciatura,Casado no civil,Com os pais,401,2.0,35.0,BOM
M,Sim,Não,0,189000.0,Trabalho,Licenciatura,Casado no civil,Com os pais,401,2.0,35.0,BOM
F,Não,Sim,0,112500.0,Servidor público,Graduação completa,Casado,Casa / Apartamento,429,2.0,46.0,BOM
F,Não,Sim,0,112500.0,Servidor público,Graduação completa,Casado,Casa / Apartamento,429,2.0,46.0,BOM
M,Sim,Sim,2,202500.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,7004,4.0,42.0,BOM
M,Sim,Sim,2,202500.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,7004,4.0,42.0,BOM
M,Não,Sim,0,135000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,8618,2.0,47.0,BOM
F,Não,Sim,0,130500.0,Pensão/Aposentadoria,Licenciatura,Casado,Habitação popular,-365243,2.0,61.0,BOM
F,Sim,Sim,1,135000.0,Trabalho,Licenciatura,Solteiro,Casa / Apartamento,401,2.0,30.0,BOM
M,Sim,Sim,0,202500.0,Representate comercial,Graduação completa,Casado,Casa / Apartamento,401,2.0,39.0,BOM
F,Não,Sim,0,157500.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,3566,2.0,55.0,BOM
F,Não,Sim,0,99000.0,Trabalho,Graduação completa,Solteiro,Habitação popular,2629,1.0,52.0,BOM
F,Sim,Não,0,202500.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,2905,2.0,38.0,BOM
M,Sim,Sim,2,315000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,3447,4.0,34.0,BOM
M,Sim,Sim,0,382500.0,Representate comercial,Licenciatura,Solteiro,Casa / Apartamento,2412,1.0,32.0,BOM
F,Sim,Não,0,99000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,61.0,BOM
M,Não,Sim,0,202500.0,Pensão/Aposentadoria,Licenciatura,Solteiro,Casa / Apartamento,-365243,1.0,58.0,BOM
F,Não,Sim,0,360000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,7522,2.0,58.0,BOM
F,Não,Sim,0,360000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,7522,2.0,58.0,BOM
F,Não,Sim,0,234000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,5696,2.0,35.0,BOM
F,Não,Sim,0,180000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,55.0,BOM
F,Não,Sim,0,180000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,55.0,BOM
F,Não,Sim,0,202500.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,57.0,BOM
F,Sim,Sim,0,292500.0,Representate comercial,Graduação incompleta,Casado,Casa / Apartamento,1898,2.0,33.0,BOM
F,Não,Não,0,63000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,64.0,BOM
F,Não,Sim,1,135000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,348,3.0,36.0,BOM
F,Sim,Sim,0,117000.0,Trabalho,Licenciatura,Divorciado,Casa / Apartamento,1686,1.0,52.0,BOM
M,Sim,Sim,0,247500.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,2690,2.0,57.0,BOM
M,Não,Sim,0,157500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,313,2.0,40.0,BOM
F,Sim,Sim,0,540000.0,Pensão/Aposentadoria,Graduação completa,Casado,Casa / Apartamento,-365243,2.0,58.0,BOM
M,Não,Sim,0,202500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1805,2.0,57.0,BOM
F,Sim,Não,0,180000.0,Representate comercial,Licenciatura,Casado,Habitação popular,8772,2.0,57.0,BOM
F,Não,Sim,0,144000.0,Pensão/Aposentadoria,Licenciatura,Solteiro,Apartamento alugado,-365243,1.0,60.0,BOM
F,Sim,Sim,0,135000.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,5238,2.0,41.0,BOM
F,Sim,Sim,0,135000.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,5238,2.0,41.0,BOM
M,Não,Sim,0,252000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,58.0,BOM
F,Não,Sim,1,315000.0,Trabalho,Graduação completa,Casado no civil,Casa / Apartamento,1435,3.0,30.0,BOM
F,Não,Sim,0,225000.0,Representate comercial,Licenciatura,Divorciado,Casa / Apartamento,1647,1.0,57.0,BOM
M,Sim,Sim,0,162000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,1130,2.0,29.0,BOM
F,Não,Sim,0,346500.0,Representate comercial,Graduação completa,Divorciado,Casa / Apartamento,2410,1.0,41.0,BOM
F,Sim,Sim,0,225000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,2591,2.0,41.0,BOM
F,Sim,Sim,0,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1830,2.0,49.0,BOM
F,Sim,Não,0,112500.0,Pensão/Aposentadoria,Graduação completa,Casado,Casa / Apartamento,-365243,2.0,59.0,BOM
M,Não,Não,2,135000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2107,4.0,25.0,BOM
F,Não,Sim,0,126000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,62.0,BOM
F,Sim,Não,0,360000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,4357,2.0,34.0,BOM
M,Não,Sim,0,270000.0,Trabalho,Licenciatura,Solteiro,Casa / Apartamento,3322,1.0,40.0,BOM
F,Não,Sim,0,90000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1224,2.0,55.0,BOM
F,Não,Não,0,594000.0,Pensão/Aposentadoria,Graduação completa,Solteiro,Habitação popular,-365243,1.0,48.0,BOM
F,Sim,Sim,1,202500.0,Servidor público,Licenciatura,Casado no civil,Casa / Apartamento,2530,3.0,37.0,BOM
F,Não,Não,0,225000.0,Representate comercial,Graduação completa,Solteiro,Casa / Apartamento,459,1.0,37.0,BOM
F,Não,Não,0,202500.0,Pensão/Aposentadoria,Graduação completa,Solteiro,Casa / Apartamento,-365243,1.0,64.0,BOM
F,Não,Não,0,202500.0,Pensão/Aposentadoria,Graduação completa,Solteiro,Casa / Apartamento,-365243,1.0,64.0,BOM
F,Sim,Sim,0,270000.0,Trabalho,Graduação completa,Solteiro,Casa / Apartamento,186,1.0,33.0,BOM
F,Sim,Sim,0,270000.0,Trabalho,Graduação completa,Solteiro,Casa / Apartamento,186,1.0,33.0,BOM
M,Sim,Sim,0,180000.0,Trabalho,Licenciatura,Solteiro,Com os pais,857,1.0,23.0,BOM
F,Não,Sim,1,117000.0,Trabalho,Licenciatura,Viúvo,Casa / Apartamento,280,2.0,47.0,BOM
